X,Y,Field1,Field2,Field3,Field4,Field5,Field6,насел,icon_url
32.979557755,67.0867016390001,"64678",село Колвица,Мурманская область,Кандалакшский муниципальный район,"32.979557755000030","67.086701639000069","10",./0.png
33.275473209,67.1221958230001,"64679",населенный пункт Тикша,Мурманская область,муниципальный округ Город Апатиты,"33.275473209000040","67.122195823000084","4",./0.png
34.795097764,67.021068314,"64680",населенный пункт Восточное Мунозеро,Мурманская область,Терский муниципальный район,"34.795097764000047","67.021068314000047","0",./0.png
34.052795926,67.2676552,"64681",поселок Дедкова Ламбина,Мурманская область,муниципальный округ Город Кировск,"34.052795926000044","67.267655200000036","40",./0.png
30.1532834110001,66.7870324090001,"64682",поселок Вуориярви,Мурманская область,Кандалакшский муниципальный район,"30.153283411000075","66.787032409000062","4",./0.png
30.470878913,66.9627817160001,"64683",населённый пункт Приозёрный,Мурманская область,Кандалакшский муниципальный район,"30.470878913000035","66.962781716000052","240",./2.png
30.3445587160001,66.9626531910001,"64684",село Алакуртти,Мурманская область,Кандалакшский муниципальный район,"30.344558716000051","66.962653191000072","3663",./1.png
31.4327890640001,66.6815768,"64685",населённый пункт Зареченск,Мурманская область,Кандалакшский муниципальный район,"31.432789064000076","66.681576800000073","659",./2.png
31.4569978530001,66.9630844420001,"64686",поселок при станции Нямозеро,Мурманская область,Кандалакшский муниципальный район,"31.456997853000075","66.963084442000081","8",./0.png
31.280252482,66.9334789980001,"64687",поселок Тованд,Мурманская область,Кандалакшский муниципальный район,"31.280252482000037","66.933478998000055","4",./0.png
31.564384224,66.7610761700001,"64688",село Ковдозеро,Мурманская область,Кандалакшский муниципальный район,"31.564384224000037","66.761076170000081","121",./0.png
32.209240547,66.9226763790001,"64689",поселок при станции Жемчужная,Мурманская область,Кандалакшский муниципальный район,"32.209240547000036","66.922676379000052","2",./0.png
32.396590556,66.8714318070001,"64690",село Княжая Губа,Мурманская область,Кандалакшский муниципальный район,"32.396590556000035","66.871431807000079","100",./0.png
32.3677395070001,66.846000974,"64691",посёлок городского типа Зеленоборский,Мурманская область,Кандалакшский муниципальный район,"32.367739507000067","66.846000974000049","5325",./4.png
32.845754635,66.729776025,"64692",населенный пункт Лесозаводский,Мурманская область,Кандалакшский муниципальный район,"32.845754635000048","66.729776025000035","391",./2.png
32.641388847,66.709931796,"64693",станция Ковда,Мурманская область,Кандалакшский муниципальный район,"32.641388847000030","66.709931796000035","37",./0.png
32.8700711660001,66.6929120680001,"64694",село Ковда,Мурманская область,Кандалакшский муниципальный район,"32.870071166000059","66.692912068000055","20",./0.png
35.2839882370001,66.9620835640001,"64695",населённый пункт Индель,Мурманская область,Терский муниципальный район,"35.283988237000074","66.962083564000068","0",./0.png
32.8136037200001,66.591658006,"64696",населённый пункт Пояконда,Мурманская область,Кандалакшский муниципальный район,"32.813603720000060","66.591658006000046","70",./0.png
40.9744255460001,67.6927178490001,"64697",населённый пункт Маяк Городецкий,Мурманская область,городской округ Город Островной,"40.974425546000077","67.692717849000076","6",./0.png
40.5272364050001,67.7347696800001,"64698",населённый пункт Лумбовка,Мурманская область,городской округ Город Островной,"40.527236405000053","67.734769680000056","11",./0.png
37.04676313,67.349091624,"64699",село Краснощелье,Мурманская область,Ловозерский муниципальный район,"37.046763130000045","67.349091624000039","720",./2.png
37.583744139,67.168992206,"64700",поселок Чальмны-Варрэ,Мурманская область,Ловозерский муниципальный район,"37.583744139000032","67.168992206000041","4",./0.png
