Кратк,Регио,МО,Тип н�,Насел,Адрес,Широт,Долго,icon_url
"0",Кемеровская область,Кемеровский район,Деревня,Жургавань,"Россия, Кемеровская область, Кемеровский район, Деревня Жургавань, ул. Центральная, д. 20","55.347543","86.231061",./0.png
"0",Кемеровская область,Кемеровский район,Село,Верхотомское,"Россия, Кемеровская область, Кемеровский район, Село Верхотомское, пер. Анны Тризно, д. 13","55.466963","85.959215",./0.png
"0",Кемеровская область,Кемеровский район,Село,Андреевка,"Россия, Кемеровская область, Кемеровский район, Село Андреевка, пер. Советский, д. 1 пом 2","55.444143","86.220273",./0.png
"0",Кемеровская область,Кемеровский район,Поселок,Благодатный,"Россия, Кемеровская область, Кемеровский район, Поселок Благодатный, ул. Весенняя, д. 13-1","55.400928","85.812605",./0.png
"0",Кемеровская область,Кемеровский район,Поселок,Солнечный,"Россия, Кемеровская область, Кемеровский район, Поселок Солнечный, ул. Новая, д. 6-2","55.538027","85.995173",./0.png
"0",Кемеровская область,Кемеровский район,Поселок,Новоискитимск,"Россия, Кемеровская область, Кемеровский район, Поселок Новоискитимск, ул. Центральная, д. 11а","55.305164","86.057436",./0.png
"0",Кемеровская область,Кемеровский район,Поселок,Ленинградский,"Россия, Кемеровская область, Кемеровский район, Поселок Ленинградский, ул. Южная, д. 1-2","55.200657","86.12887",./0.png
"0",Кемеровская область,Кемеровский район,Деревня,Мозжуха,"Россия, Кемеровская область, Кемеровский район, Деревня Мозжуха, ул. Трудовая, д. 5","55.425844","85.912089",./0.png
"0",Кемеровская область,Кемеровский район,Поселок,Успенка,"Россия, Кемеровская область, Кемеровский район, Поселок Успенка, ул. Нектарная, д. 1а","55.717198","86.583086",./0.png
"0",Кемеровская область,Кемеровский район,Деревня,Тебеньковка,"Россия, Кемеровская область, Кемеровский район, Деревня Тебеньковка, ул. Лесная, д. 11","55.361063","86.36307",./0.png
"0",Кемеровская область,Кемеровский район,Деревня,Старочервово,"Россия, Кемеровская область, Кемеровский район, Деревня Старочервово, пер. Подгорный, д. 6","55.163507","86.368483",./0.png
"0",Кемеровская область,Кемеровский район,Деревня,Смолино,"Россия, Кемеровская область, Кемеровский район, Деревня Смолино, ул. Центральная, д. 10","55.178719","86.343366",./0.png
"0",Кемеровская область,Ленинск-Кузнецкий район,Деревня,Новогеоргиевка,"Россия, Кемеровская область, Ленинск-Кузнецкий район, Деревня Новогеоргиевка, ул. Молодежная, д. 24","54.698317","86.318903",./0.png
"0",Кемеровская область,Ленинск-Кузнецкий район,Деревня,Новопокровка,"Россия, Кемеровская область, Ленинск-Кузнецкий район, Деревня Новопокровка, ул. Центральная, д. 15-2","54.658356","86.460098",./0.png
"0",Кемеровская область,Кемеровский район,Село,Мазурово,"Россия, Кемеровская область, Кемеровский район, Село Мазурово, ул. Советская, д. 51","55.332034","85.891164",./0.png
"0",Кемеровская область,Кемеровский район,Деревня,Усть-Хмелевка,"Россия, Кемеровская область, Кемеровский район, Деревня Усть-Хмелевка, ул. Школьная, д. 19-2","55.620914","85.804771",./0.png
"0",Кемеровская область,Ленинск-Кузнецкий район,Поселок,Мусохраново,"Россия, Кемеровская область, Ленинск-Кузнецкий район, Поселок Мусохраново, ул. Молодежная, д. 2-1","54.711023","85.76682",./0.png
"0",Кемеровская область,Ленинск-Кузнецкий район,Поселок,Русско-Урский,"Россия, Кемеровская область, Ленинск-Кузнецкий район, Поселок Русско-Урский, ул. Речная, д. 9","54.512201","86.106964",./0.png
"0",Кемеровская область,Ленинск-Кузнецкий район,Деревня,Семеново,"Россия, Кемеровская область, Ленинск-Кузнецкий район, Деревня Семеново, ул. Центральная, д. 36-2","54.900248","86.419581",./0.png
"0",Кемеровская область,Ленинск-Кузнецкий район,Поселок,Чкаловский,"Россия, Кемеровская область, Ленинск-Кузнецкий район, Поселок Чкаловский, ул. 50 лет Октября, д. 7","54.689879","85.956467",./0.png
"0",Кемеровская область,Ленинск-Кузнецкий район,Село,Чусовитино,"Россия, Кемеровская область, Ленинск-Кузнецкий район, Село Чусовитино, ул. Школьная, д. 24","54.83618","86.321503",./0.png
"0",Кемеровская область,Ленинск-Кузнецкий район,Село,Ариничево,"Россия, Кемеровская область, Ленинск-Кузнецкий район, Село Ариничево, ул. Центральная, д. 8","54.561948","85.406808",./0.png
"0",Кемеровская область,Ленинск-Кузнецкий район,Деревня,Покровка,"Россия, Кемеровская область, Ленинск-Кузнецкий район, Деревня Покровка, ул. Центральная, д. 31","54.552149","85.671353",./0.png
"0",Кемеровская область,Ленинск-Кузнецкий район,Село,Панфилово,"Россия, Кемеровская область, Ленинск-Кузнецкий район, Село Панфилово, ул. Советская, д. 103а","54.947036","86.378521",./0.png
"0",Кемеровская область,Юргинский район,Поселок,Приречье,"Россия, Кемеровская область, Юргинский район, Поселок Приречье, ул. Клубная, д. 2а","55.890774","84.800625",./0.png
"0",Кемеровская область,Юргинский район,Деревня,Кожевниково,"Россия, Кемеровская область, Юргинский район, Деревня Кожевниково, ул. Клубная, д. 4 помещение 2","56.008184","84.608598",./0.png
"0",Кемеровская область,Юргинский район,Деревня,Любаровка,"Россия, Кемеровская область, Юргинский район, Деревня Любаровка, ул. Украинская, д. 31 помещение 1","55.509191","84.879378",./0.png
"0",Кемеровская область,Юргинский район,Деревня,Копылово,"Россия, Кемеровская область, Юргинский район, Деревня Копылово, ул. Центральная, д. 6а помещение 1","55.657016","85.475577",./0.png
"0",Кемеровская область,Юргинский район,Деревня,Черный Падун,"Россия, Кемеровская область, Юргинский район, Деревня Черный Падун, ул. Центральная, д. 28","55.386946","84.917368",./0.png
"0",Кемеровская область,Юргинский район,Деревня,Старый Шалай,"Россия, Кемеровская область, Юргинский район, Деревня Старый Шалай, ул. Степная, д. 4","55.612125","84.855796",./0.png
"0",Кемеровская область,Юргинский район,Деревня,Юльяновка,"Россия, Кемеровская область, Юргинский район, Деревня Юльяновка, ул. Садовая, д. 1а","55.435049","84.765204",./0.png
"0",Кемеровская область,Юргинский район,Поселок,Сокольники,"Россия, Кемеровская область, Юргинский район, Поселок Сокольники, ул. Школьная, д. 19 помещение 1","55.86617","84.645495",./0.png
"0",Кемеровская область,Беловский район,Поселок,Задубровский,"Россия, Кемеровская область, Беловский район, Поселок Задубровский, ул. Молодежная, д. 1-1","54.43289","86.610598",./0.png
"0",Кемеровская область,Беловский район,Деревня,Рямовая,"Россия, Кемеровская область, Беловский район, Деревня Рямовая, ул. Школьная, д. 2-1","54.55899","86.929511",./0.png
"0",Кемеровская область,Юргинский район,Деревня,Зеледеево,"Россия, Кемеровская область, Юргинский район, Деревня Зеледеево, ул. Береговая, д. 2б","56.042958","84.879694",./0.png
"0",Кемеровская область,Юргинский район,Деревня,Белянино,"Россия, Кемеровская область, Юргинский район, Деревня Белянино, ул. Школьная, д. 2а","55.540388","85.247991",./0.png
"0",Кемеровская область,Беловский район,Поселок,Убинский,"Россия, Кемеровская область, Беловский район, Поселок Убинский, ул. Парниковая, д. 27-2","54.479235","86.312221",./0.png
"0",Кемеровская область,Беловский район,Поселок,Степной,"Россия, Кемеровская область, Беловский район, Поселок Степной, ул. Центральная, д. 20 пом.1","54.307729","86.477544",./0.png
"0",Кемеровская область,Беловский район,Село,Заринское,"Россия, Кемеровская область, Беловский район, Село Заринское, ул. Ленина, д. 6","54.595828","86.503008",./0.png
"0",Кемеровская область,Беловский район,Село,Вишневка,"Россия, Кемеровская область, Беловский район, Село Вишневка, ул. Новая, д. 25","54.410446","86.398518",./0.png
"0",Кемеровская область,Беловский район,Село,Конево,"Россия, Кемеровская область, Беловский район,  Село Конево, ул. Школьная, д. 28-2","54.531383","86.241506",./0.png
"0",Кемеровская область,Беловский район,Село,Каракан,"Россия, Кемеровская область, Беловский район, Село Каракан, ул. Центральная, д. 51","54.393948","86.77396",./0.png
"0",Кемеровская область,Беловский район,Село,Беково,"Россия, Кемеровская область, Беловский район, Село Беково, ул. Центральная, д. 9а","54.369689","86.198917",./0.png
"0",Кемеровская область,Беловский район,Село,Артышта,"Россия, Кемеровская область, Беловский район, Село Артышта, ул. Артыштинская, д. 8","54.175911","86.275837",./0.png
"0",Кемеровская область,Беловский район,Деревня,Хахалино,"Россия, Кемеровская область, Беловский район, Деревня Хахалино, ул. Центральная, д. 20-2","54.476553","86.526452",./0.png
"0",Кемеровская область,Беловский район,Поселок,Щебзавод,"Россия, Кемеровская область, Беловский район, Поселок Щебзавод, ул. Школьная, д. 21","54.189477","86.172933",./0.png
"0",Кемеровская область,Беловский район,Деревня,Коротково,"Россия, Кемеровская область, Беловский район, Деревня Коротково, ул. Лесная, д. 4","54.461785","86.446164",./0.png
"0",Кемеровская область,Беловский район,Село,Новохудяково,"Россия, Кемеровская область, Беловский район, Село Новохудяково, ул. Школьная, д. 3-1","54.508519","86.833711",./0.png
"0",Кемеровская область,Топкинский район,Деревня,Пинигино,"Россия, Кемеровская область, Топкинский район, Деревня Пинигино, ул. Центральная, д. 14а пом. 2","55.083037","85.989131",./0.png
"0",Кемеровская область,Топкинский район,Поселок,Трещевский,"Россия, Кемеровская область, Топкинский район, Поселок Трещевский, ул. Садовая, д. 32 помещение 16","55.122967","85.766391",./0.png
"0",Кемеровская область,Топкинский район,Деревня,Терехино,"Россия, Кемеровская область, Топкинский район, Деревня Терехино, ул. Центральная, д. 6а","55.346353","85.496329",./0.png
"0",Кемеровская область,Топкинский район,Деревня,Симаново,"Россия, Кемеровская область, Топкинский район, Деревня Симаново, ул. Школьная, д. 7-1","55.388325","85.336698",./0.png
"0",Кемеровская область,Топкинский район,Деревня,Малый Корчуган,"Россия, Кемеровская область, Топкинский район, Деревня Малый Корчуган, ул. Центральная, д.4 помещение 4","55.238862","85.57694",./0.png
"0",Кемеровская область,Топкинский район,Деревня,Большой Корчуган,"Россия, Кемеровская область, Топкинский район, Деревня Большой Корчуган, ул. Магистральная, д.11 пом.1","55.210338","85.393378",./0.png
"0",Кемеровская область,Топкинский район,Поселок,Магистральный,"Россия, Кемеровская область, Топкинский район, Поселок Магистральный, ул. Строителей, д. 5-1","55.184656","85.291607",./0.png
"0",Кемеровская область,Топкинский район,Деревня,Катково,"Россия, Кемеровская область, Топкинский район, Деревня Катково, ул. Ивановская, д. 11","55.143296","85.064688",./0.png
"0",Кемеровская область,Таштагольский район,Поселок,Ключевой,"Россия, Кемеровская область, Таштагольский район, Поселок Ключевой, ул. Энтузиастов, д. 19","52.627797","88.014431",./0.png
"0",Кемеровская область,Крапивинский район,Деревня,Сарапки,"Россия, Кемеровская область, Крапивинский район, Деревня Сарапки, ул. Центральная, д. 51","55.068111","86.420581",./0.png
"0",Кемеровская область,Крапивинский район,Поселок,Перехляй,"Россия, Кемеровская область, Крапивинский район, Поселок Перехляй, ул. Центральная, д. 14 Б","54.879513","86.580771",./0.png
"0",Кемеровская область,Крапивинский район,Деревня,Скарюпино,"Россия, Кемеровская область, Крапивинский район, Деревня Скарюпино, ул. Совхозная, д. 4-2","54.962516","86.246947",./0.png
"0",Кемеровская область,Таштагольский район,Поселок,Усть-Анзас,"Россия, Кемеровская область, Таштагольский район, Поселок Усть-Анзас, ул. Советская, д. 7","53.051176","88.415106",./0.png
"0",Кемеровская область,Таштагольский район,Поселок,Алтамаш,"Россия, Кемеровская область, Таштагольский район, Поселок Алтамаш, ул. Терешковой, д. 1 Б","52.544864","87.682148",./0.png
"0",Кемеровская область,Таштагольский район,Поселок,Центральный,"Россия, Кемеровская область, Таштагольский район, Поселок Центральный, ул. Пасечная, д. 12","53.035414","87.671598",./0.png
"0",Кемеровская область,Таштагольский район,Поселок,Чугунаш,"Россия, Кемеровская область, Таштагольский район, Поселок Чугунаш, ул. Суворова, д. 32","52.880841","87.785093",./0.png
"0",Кемеровская область,Промышленновский район,Деревня,Васьково,"Россия, Кемеровская область, Промышленновский район, Деревня Васьково, ул. Заречная, д. 1/2","55.055818","85.101581",./0.png
"0",Кемеровская область,Промышленновский район,Поселок,Голубево,"Россия, Кемеровская область, Промышленновский район, Поселок Голубево, ул. Центральная, д. 2а","54.850094","85.075353",./0.png
"0",Кемеровская область,Таштагольский район,Поселок,Чилису-Анзас,"Россия, Кемеровская область, Таштагольский район, Поселок Чилису-Анзас, ул. Кедровая, д. 29а","52.685108","88.362513",./0.png
"0",Кемеровская область,Таштагольский район,Поселок,Калары,"Россия, Кемеровская область, Таштагольский район, Поселок Калары, ул. Станционная, д. 44","52.91848","87.562292",./0.png
"0",Кемеровская область,Промышленновский район,Село,Лебеди,"Россия, Кемеровская область, Промышленновский район, Село Лебеди, ул. Центральная, д. 32","55.040544","85.583648",./0.png
"0",Кемеровская область,Промышленновский район,Деревня,Каменка,"Россия, Кемеровская область, Промышленновский район, Деревня Каменка, пер. Федирко, д. 27-8","54.841862","85.545748",./0.png
"0",Кемеровская область,Промышленновский район,Поселок,Иваново-Родионовский,"Россия, Кемеровская область, Промышленновский район, Поселок Иваново-Родионовский, ул. Зеленая, д. 5","54.891487","85.537043",./0.png
"0",Кемеровская область,Промышленновский район,Село,Абышево,"Россия, Кемеровская область, Промышленновский район, Село Абышево, ул. Мира, д. 47","55.065346","84.992979",./0.png
"0",Кемеровская область,Промышленновский район,Деревня,Усть-Тарсьма,"Россия, Кемеровская область, Промышленновский район, Деревня Усть-Тарсьма, ул. Береговая, д. 55","55.000791","85.435623",./0.png
"0",Кемеровская область,Промышленновский район,Деревня,Пор-Искитим,"Россия, Кемеровская область, Промышленновский район, Деревня Пор-Искитим, ул. Советская, д. 13","55.058281","85.823357",./0.png
"0",Кемеровская область,Промышленновский район,Деревня,Протопопово,"Россия, Кемеровская область, Промышленновский район, Деревня Протопопово, пер. Школьный, д. 3","54.872954","86.008779",./0.png
"0",Кемеровская область,Промышленновский район,Поселок,Октябрьский,"Россия, Кемеровская область, Промышленновский район, Поселок Октябрьский, ул. Центральная, д. 2а","54.977971","85.816576",./0.png
"0",Кемеровская область,Чебулинский район,Деревня,Курск-Смоленка,"Россия, Кемеровская область, Чебулинский район, Деревня Курск-Смоленка, ул. Зеленая, д. 24","55.954504","88.102204",./0.png
"0",Кемеровская область,Чебулинский район,Село,Алчедат,"Россия, Кемеровская область, Чебулинский район, Село Алчедат, ул. Мира, д. 2а","55.980704","87.916331",./0.png
"0",Кемеровская область,Промышленновский район,Деревня,Шуринка,"Россия, Кемеровская область, Промышленновский район, Деревня Шуринка, ул. Баклыкова, д. 73","54.831559","85.289617",./0.png
"0",Кемеровская область,Промышленновский район,Село,Труд,"Россия, Кемеровская область, Промышленновский район, Село Труд, ул. Мира, д. 15а","54.862182","85.919187",./0.png
"0",Кемеровская область,Чебулинский район,Деревня,Кураково,"Россия, Кемеровская область, Чебулинский район, Деревня Кураково, ул. Юбилейная, д. 50а","55.749939","87.845173",./0.png
"0",Кемеровская область,Чебулинский район,Поселок,Новоивановский,"Россия, Кемеровская область, Чебулинский район, Поселок Новоивановский, ул. Садовая, д. 2","55.857324","87.794596",./0.png
"0",Кемеровская область,Чебулинский район,Деревня,Михайловка,"Россия, Кемеровская область, Чебулинский район, Деревня Михайловка, ул. Школьная, д. 1","55.905379","87.892761",./0.png
"0",Кемеровская область,Чебулинский район,Поселок городского типа,Орлово-Розово,"Россия, Кемеровская область, Чебулинский район, Поселок городского типа Орлово-Розово, ул. Центральная, д. 30","56.052242","87.713654",./0.png
"0",Кемеровская область,Юргинский район,Деревня,Каип,"Россия, Кемеровская область, Юргинский район, Деревня Каип, ул. Центральная, д. 77 помещение 1","55.535936","84.951393",./0.png
"0",Кемеровская область,Юргинский район,Поселок,Заозерный,"Россия, Кемеровская область, Юргинский район, Поселок Заозерный, ул. Солнечная, д. 6","55.89192","84.721085",./0.png
"0",Кемеровская область,Юргинский район,Деревня,Елгино,"Россия, Кемеровская область, Юргинский район, Деревня Елгино, ул. Заречная, д. 38","55.915623","84.861283",./0.png
"0",Кемеровская область,Юргинский район,Поселок,Васильевка,"Россия, Кемеровская область, Юргинский район, Поселок Васильевка, ул. Центральная, д. 10","55.401607","84.723298",./0.png
"0",Кемеровская область,Прокопьевский район,Деревня,Лукьяновка,"Россия, Кемеровская область, Прокопьевский район, Деревня Лукьяновка, ул. Центральная, д. 37","54.218426","86.71159",./0.png
"0",Кемеровская область,Прокопьевский район,Поселок,Чапаевский,"Россия, Кемеровская область, Прокопьевский район, Поселок Чапаевский, ул. Игнатьева, д. 22","54.143955","86.805302",./0.png
"0",Кемеровская область,Прокопьевский район,Поселок при станции (поселок станции),Терентьевская,"Россия, Кемеровская область, Прокопьевский район, Поселок при станции Терентьевская, ул. Вокзальная, д. 4-1","54.066969","86.864938",./0.png
"0",Кемеровская область,Прокопьевский район,Поселок,Серп и Молот,"Россия, Кемеровская область, Прокопьевский район, Поселок Серп и Молот, ул. Центральная, д. 20-2","54.074249","86.980309",./0.png
"0",Кемеровская область,Прокопьевский район,Село,Михайловка,"Россия, Кемеровская область, Прокопьевский район, Село Михайловка, ул. Советская, д. 1","54.049949","86.356521",./0.png
"0",Кемеровская область,Прокопьевский район,Село,Лучшево,"Россия, Кемеровская область, Прокопьевский район, Село Лучшево, ул. Маганакская, д. 4","53.836801","86.905132",./0.png
"0",Кемеровская область,Прокопьевский район,Поселок,Ускатский,"Россия, Кемеровская область, Прокопьевский район, Поселок Ускатский, ул. Центральная, д. 22","54.100395","86.825101",./0.png
"0",Кемеровская область,Прокопьевский район,Поселок,Индустрия,"Россия, Кемеровская область, Прокопьевский район, Поселок Индустрия, ул. Садовая, д. 3","53.830089","86.719822",./0.png
"0",Кемеровская область,Прокопьевский район,Поселок,Свободный,"Россия, Кемеровская область, Прокопьевский район, Поселок Свободный, ул. Молодежная, д. 15 А","53.881573","86.557268",./0.png
"0",Кемеровская область,Прокопьевский район,Поселок,Севск,"Россия, Кемеровская область, Прокопьевский район, Поселок Севск, пер. Октябрьский, д. 2","54.052502","86.717518",./0.png
"0",Кемеровская область,Прокопьевский район,Поселок,Тыхта,"Россия, Кемеровская область, Прокопьевский район, Поселок Тыхта, пер. Школьный, д. 1","54.318572","86.952509",./0.png
"0",Кемеровская область,Прокопьевский район,Поселок,Смышляево,"Россия, Кемеровская область, Прокопьевский район, Поселок Смышляево, ул. Центральная, д. 19","53.822671","86.58561",./0.png
"0",Кемеровская область,Прокопьевский район,Поселок,Первомайский,"Россия, Кемеровская область, Прокопьевский район, Поселок Первомайский, ул. Центральная, д. 33","53.93302","86.854485",./0.png
"0",Кемеровская область,Прокопьевский район,Село,Шарап,"Россия, Кемеровская область, Прокопьевский район, Село Шарап, ул. Центральная, д. 13","53.912394","86.905347",./0.png
"0",Кемеровская область,Прокопьевский район,Поселок,Октябрьский,"Россия, Кемеровская область, Прокопьевский район, Поселок Октябрьский, пер. Школьный, д. 10","54.26476","86.782345",./0.png
"0",Кемеровская область,Прокопьевский район,Село,Новорождественское,"Россия, Кемеровская область, Прокопьевский район, Село Новорождественское, ул. Центральная, д. 52","53.764392","86.745745",./0.png
"0",Кемеровская область,Мариинский район,Село,Николаевка 2-я,"Россия, Кемеровская область, Мариинский район, Село Николаевка 2-я, ул. Молодежная, д. 18а","56.285518","88.080473",./0.png
"0",Кемеровская область,Мариинский район,Село,Мальковка,"Россия, Кемеровская область, Мариинский район, Село Мальковка, ул. Центральная, д. 24","56.131463","87.552427",./0.png
"0",Кемеровская область,Прокопьевский район,Поселок,Тихоновка Терентьевская,"Россия, Кемеровская область, Прокопьевский район, Поселок Тихоновка Терентьевская, ул. Центральная, д. 39","54.127275","86.956973",./0.png
"0",Кемеровская область,Прокопьевский район,Поселок,Плодопитомник,"Россия, Кемеровская область, Прокопьевский район, Поселок Плодопитомник, ул. Центральная, д. 1 Б","53.986965","86.885459",./0.png
"0",Кемеровская область,Мариинский район,Деревня,Константиновка,"Россия, Кемеровская область, Мариинский район, Деревня Константиновка, ул. Центральная, д. 31","56.131187","88.071822",./0.png
"0",Кемеровская область,Мариинский район,Поселок при станции (поселок станции),Антибесская,"Россия, Кемеровская область, Мариинский район, Поселок при станции Антибесская, ул. Зеленая, д. 10","56.205555","87.826129",./0.png
"0",Кемеровская область,Мариинский район,Поселок,Лебяжий,"Россия, Кемеровская область, Мариинский район, Поселок Лебяжий, ул. Школьная, д. 9а","56.3826","88.157687",./0.png
"0",Кемеровская область,Мариинский район,Село,Тенгулы,"Россия, Кемеровская область, Мариинский район, Село Тенгулы, ул. Городская, д. 27","56.37986","87.560362",./0.png
"0",Кемеровская область,Мариинский район,Деревня,Раевка,"Россия, Кемеровская область, Мариинский район,  Деревня Раевка, ул. Центральная, д. 51а","56.172171","87.875161",./0.png
"0",Кемеровская область,Мариинский район,Деревня,Камышенка,"Россия, Кемеровская область, Мариинский район,  Деревня Камышенка, ул. Центральная, д. 21","56.10669","87.252659",./0.png
"0",Кемеровская область,Мариинский район,Село,Обояновка,"Россия, Кемеровская область, Мариинский район, Село Обояновка, ул. Новая, д. 3","56.353526","87.621988",./0.png
"0",Кемеровская область,Мариинский район,Село,Приметкино,"Россия, Кемеровская область, Мариинский район, Село Приметкино, ул. Центральная, д. 60а","56.231364","87.916146",./0.png
"0",Кемеровская область,Крапивинский район,Поселок,Красные Ключи,"Россия, Кемеровская область, Крапивинский район, Поселок Красные Ключи, ул. Гагарина, д. 9","54.998633","86.264655",./0.png
"0",Кемеровская область,Крапивинский район,Поселок,Каменный,"Россия, Кемеровская область, Крапивинский район, Поселок Каменный, ул. Мира, д. 53","54.955547","86.715535",./0.png
"0",Кемеровская область,Крапивинский район,Поселок,Березовка,"Россия, Кемеровская область, Крапивинский район, Поселок Березовка, ул. Школьная, д. 7","55.114404","86.507597",./0.png
"0",Кемеровская область,Крапивинский район,Село,Арсеново,"Россия, Кемеровская область, Крапивинский район, Село Арсеново, ул. Почтовая, д. 31","54.805999","86.872522",./0.png
