X,Y,Field1,Field2,Field3,Field4,Field5,Field6,насел,icon_url
44.114018392,51.8679928700001,"120492",село Колено,Саратовская область,Екатериновский муниципальный район,"44.114018392000048","51.867992870000080","642",./1.png
44.1794929370001,51.845665022,"120493",село Киселевка,Саратовская область,Екатериновский муниципальный район,"44.179492937000077","51.845665022000048","135",./0.png
44.308191557,51.842737223,"120494",поселок Юбилейный,Саратовская область,Екатериновский муниципальный район,"44.308191557000043","51.842737223000029","421",./1.png
44.3701962810001,51.8633911650001,"120495",деревня Андреевка,Саратовская область,Екатериновский муниципальный район,"44.370196281000062","51.863391165000053","11",./0.png
44.3878939310001,51.8541774720001,"120496",деревня Павловка,Саратовская область,Екатериновский муниципальный район,"44.387893931000065","51.854177472000060","91",./0.png
44.4196407640001,51.847816569,"120497",деревня Свищевка,Саратовская область,Екатериновский муниципальный район,"44.419640764000064","51.847816569000031","32",./0.png
44.4328949220001,51.853936488,"120498",село Галахово,Саратовская область,Екатериновский муниципальный район,"44.432894922000060","51.853936488000045","302",./1.png
44.3375372720001,51.781507178,"120499",деревня Бирюковка,Саратовская область,Екатериновский муниципальный район,"44.337537272000077","51.781507178000027","53",./0.png
44.212973817,51.706516418,"120500",село Радушинка,Саратовская область,Калининский муниципальный район,"44.212973817000034","51.706516418000035","124",./0.png
44.1506270890001,51.6816153020001,"120501",село Александровка 3-я,Саратовская область,Калининский муниципальный район,"44.150627089000068","51.681615302000068","689",./1.png
44.1358344340001,51.7396535770001,"120502",село Шубинка,Саратовская область,Калининский муниципальный район,"44.135834434000060","51.739653577000070","17",./0.png
44.111430023,51.7506036610001,"120503",село Яснополянское,Саратовская область,Калининский муниципальный район,"44.111430023000025","51.750603661000071","74",./0.png
44.274442348,51.7789267570001,"120504",село Упоровка,Саратовская область,Екатериновский муниципальный район,"44.274442348000036","51.778926757000079","196",./0.png
44.2717816910001,51.7417755320001,"120505",деревня Богатовка,Саратовская область,Калининский муниципальный район,"44.271781691000058","51.741775532000077","99",./0.png
44.3812752040001,51.995116867,"120506",посёлок Прудовой,Саратовская область,Екатериновский муниципальный район,"44.381275204000076","51.995116867000036","662",./1.png
44.50362986,51.7772316680001,"120507",село Вяжля,Саратовская область,Аткарский муниципальный район,"44.503629860000046","51.777231668000070","397",./1.png
44.409205609,51.665795535,"120508",село Широкий Уступ,Саратовская область,Калининский муниципальный район,"44.409205609000026","51.665795535000029","601",./1.png
44.269774371,51.9464020600001,"120509",село Новосёловка,Саратовская область,Екатериновский муниципальный район,"44.269774371000040","51.946402060000082","566",./1.png
44.3479500600001,51.67502238,"120510",поселок Екатериновский,Саратовская область,Калининский муниципальный район,"44.347950060000073","51.675022380000030","42",./0.png
44.7000967610001,51.9919020130001,"120511",посёлок Лопуховка,Саратовская область,Аткарский муниципальный район,"44.700096761000054","51.991902013000072","1348",./2.png
44.816739974,51.980247531,"120512",железнодорожный разъезд Енгалычевский,Саратовская область,Аткарский муниципальный район,"44.816739974000029","51.980247531000032","17",./0.png
44.8946250230001,51.9725991550001,"120513",село Даниловка,Саратовская область,Аткарский муниципальный район,"44.894625023000060","51.972599155000069","910",./1.png
44.7410845910001,51.935898824,"120514",деревня Синельниково,Саратовская область,Аткарский муниципальный район,"44.741084591000060","51.935898824000049","112",./0.png
44.7741318270001,51.9477957220001,"120515",село Малые Копены,Саратовская область,Аткарский муниципальный район,"44.774131827000076","51.947795722000080","311",./1.png
44.853016933,51.9337741090001,"120516",деревня Бубновка,Саратовская область,Аткарский муниципальный район,"44.853016933000049","51.933774109000069","55",./0.png
44.965747164,51.909981987,"120517",посёлок Тургенево,Саратовская область,Аткарский муниципальный район,"44.965747164000049","51.909981987000037","977",./1.png
44.6909268650001,51.908228647,"120518",село Земляные Хутора,Саратовская область,Аткарский муниципальный район,"44.690926865000051","51.908228647000044","541",./1.png
44.833066038,51.83406684,"120519",село Елизаветино,Саратовская область,Аткарский муниципальный район,"44.833066038000027","51.834066840000048","1209",./2.png
44.5020893670001,51.836412572,"120520",село Белгаза,Саратовская область,Екатериновский муниципальный район,"44.502089367000053","51.836412572000029","8",./0.png
44.6387301610001,51.809085221,"120521",деревня Воеводчина,Саратовская область,Аткарский муниципальный район,"44.638730161000069","51.809085221000032","43",./0.png
44.652199948,51.799551062,"120522",деревня Гайворон,Саратовская область,Аткарский муниципальный район,"44.652199948000032","51.799551062000035","13",./0.png
44.988397838,51.7839002320001,"120523",село Новая Осиновка,Саратовская область,Аткарский муниципальный район,"44.988397838000026","51.783900232000065","76",./0.png
44.9179950750001,51.764195053,"120524",деревня Щербиновка,Саратовская область,Аткарский муниципальный район,"44.917995075000078","51.764195053000037","6",./0.png
44.9341646450001,51.7469519730001,"120525",село Приречное,Саратовская область,Аткарский муниципальный район,"44.934164645000067","51.746951973000080","490",./1.png
44.7088808990001,51.733800493,"120526",село Кочетовка,Саратовская область,Аткарский муниципальный район,"44.708880899000064","51.733800493000047","643",./1.png
44.758783135,51.7158072760001,"120527",деревня Вольновка,Саратовская область,Аткарский муниципальный район,"44.758783135000044","51.715807276000078","7",./0.png
44.5008204810001,51.7102092160001,"120528",село Анастасьино,Саратовская область,Калининский муниципальный район,"44.500820481000062","51.710209216000067","515",./1.png
44.5129121030001,51.701568212,"120529",посёлок Софьинка,Саратовская область,Калининский муниципальный район,"44.512912103000076","51.701568212000041","8",./0.png
44.7719808840001,51.67919247,"120530",село Белгаза,Саратовская область,Аткарский муниципальный район,"44.771980884000072","51.679192470000032","494",./1.png
44.8547194560001,51.675141808,"120531",деревня Лопуховка,Саратовская область,Аткарский муниципальный район,"44.854719456000055","51.675141808000035","53",./0.png
44.9263379540001,51.662042124,"120532",село Озёрное,Саратовская область,Аткарский муниципальный район,"44.926337954000076","51.662042124000038","1585",./2.png
45.0703315320001,51.974427414,"120533",деревня Богдановка,Саратовская область,Аткарский муниципальный район,"45.070331532000068","51.974427414000047","8",./0.png
45.0789244920001,51.9996491430001,"120534",село Лисичкино,Саратовская область,Аткарский муниципальный район,"45.078924492000056","51.999649143000056","99",./0.png
45.0919511560001,51.9856653910001,"120535",поселок Сазоново,Саратовская область,Аткарский муниципальный район,"45.091951156000050","51.985665391000055","435",./1.png
45.101398046,51.975267859,"120536",железнодорожная станция Чемизовка,Саратовская область,Аткарский муниципальный район,"45.101398046000043","51.975267859000041","22",./0.png
45.1100524980001,51.8607371680001,"120537",деревня Андреевка,Саратовская область,Аткарский муниципальный район,"45.110052498000073","51.860737168000071","26",./0.png
45.2558111590001,51.851079666,"120538",село Марфино,Саратовская область,Аткарский муниципальный район,"45.255811159000075","51.851079666000032","574",./1.png
45.2442345650001,51.8406277350001,"120539",посёлок Сельхозтехника,Саратовская область,Аткарский муниципальный район,"45.244234565000056","51.840627735000055","5",./0.png
45.183177539,51.992330118,"120540",село Петрово,Саратовская область,Аткарский муниципальный район,"45.183177539000042","51.992330118000041","459",./1.png
45.0810274660001,51.957386758,"120541",село Киселевка,Саратовская область,Аткарский муниципальный район,"45.081027466000080","51.957386758000041","67",./0.png
45.0557342390001,51.8996425600001,"120542",село Барановка,Саратовская область,Аткарский муниципальный район,"45.055734239000060","51.899642560000075","680",./1.png
45.101221466,51.91277905,"120543",деревня Ломовка,Саратовская область,Аткарский муниципальный район,"45.101221466000027","51.912779050000040","77",./0.png
45.1141246540001,51.8534239950001,"120544",село Средний Колышлей,Саратовская область,Аткарский муниципальный район,"45.114124654000079","51.853423995000071","139",./0.png
45.4521420730001,51.9398261040001,"120545",село Песчанка,Саратовская область,Аткарский муниципальный район,"45.452142073000061","51.939826104000076","522",./1.png
45.3912258890001,51.9402693050001,"120546",деревня Александровка,Саратовская область,Аткарский муниципальный район,"45.391225889000054","51.940269305000072","50",./0.png
45.3337397720001,51.9293519730001,"120547",деревня Старая Ивановка,Саратовская область,Аткарский муниципальный район,"45.333739772000058","51.929351973000053","11",./0.png
45.289917051,51.894401525,"120548",деревня Старая Мотовиловка,Саратовская область,Аткарский муниципальный район,"45.289917051000032","51.894401525000035","14",./0.png
45.2763649620001,51.872626036,"120549",деревня Новая Мотовиловка,Саратовская область,Аткарский муниципальный район,"45.276364962000059","51.872626036000042","0",./0.png
45.218761478,51.8314821610001,"120550",деревня Ершовка,Саратовская область,Аткарский муниципальный район,"45.218761478000033","51.831482161000054","736",./1.png
45.2686005830001,51.8282945970001,"120551",деревня Бровцино,Саратовская область,Аткарский муниципальный район,"45.268600583000079","51.828294597000081","19",./0.png
45.314778452,51.7833829940001,"120552",деревня Полянское,Саратовская область,Татищевский муниципальный район,"45.314778452000041","51.783382994000078","342",./1.png
45.4176853320001,51.9705668780001,"120553",село Агаревка,Саратовская область,Петровский муниципальный район,"45.417685332000076","51.970566878000056","1",./0.png
45.269523528,51.9956978220001,"120554",деревня Михайловка,Саратовская область,Аткарский муниципальный район,"45.269523528000036","51.995697822000068","7",./0.png
45.2605054420001,51.9412585470001,"120555",деревня Новая Ивановка,Саратовская область,Аткарский муниципальный район,"45.260505442000067","51.941258547000075","79",./0.png
45.3900067660001,51.8600054950001,"120556",деревня Варыпаевка,Саратовская область,Аткарский муниципальный район,"45.390006766000056","51.860005495000053","52",./0.png
45.153590981,51.8481451420001,"120557",деревня Павловка,Саратовская область,Аткарский муниципальный район,"45.153590981000036","51.848145142000078","0",./0.png
45.5025360550001,51.8474253310001,"120558",село Большая Фёдоровка,Саратовская область,Татищевский муниципальный район,"45.502536055000064","51.847425331000068","425",./1.png
45.478208425,51.794294834,"120559",село Глядковка,Саратовская область,Татищевский муниципальный район,"45.478208425000048","51.794294834000027","9",./0.png
45.313452415,51.7604515630001,"120560",посёлок Садовый,Саратовская область,Татищевский муниципальный район,"45.313452415000029","51.760451563000061","497",./1.png
45.3149506830001,51.743639774,"120561",посёлок Коминтерн,Саратовская область,Татищевский муниципальный район,"45.314950683000063","51.743639774000030","379",./1.png
45.3577164260001,51.742395914,"120562",посёлок Кологривовское Лесничество,Саратовская область,Татищевский муниципальный район,"45.357716426000081","51.742395914000042","1",./0.png
45.3564723580001,51.731866939,"120563",село Кологривовка,Саратовская область,Татищевский муниципальный район,"45.356472358000076","51.731866939000042","86",./0.png
45.4088366140001,51.720583375,"120564",хутор Петров,Саратовская область,Татищевский муниципальный район,"45.408836614000052","51.720583375000047","4",./0.png
45.467830211,51.748733127,"120565",село Слепцовка,Саратовская область,Татищевский муниципальный район,"45.467830211000035","51.748733127000037","327",./1.png
45.463024062,51.684636465,"120566",деревня Елшанка,Саратовская область,Татищевский муниципальный район,"45.463024062000045","51.684636465000040","12",./0.png
45.461972008,51.6902092290001,"120567",железнодорожный разъезд Никольский,Саратовская область,Татищевский муниципальный район,"45.461972008000032","51.690209229000061","37",./0.png
45.2834538800001,51.692062434,"120568",село Карякино,Саратовская область,Татищевский муниципальный район,"45.283453880000081","51.692062434000036","301",./1.png
45.1106720820001,51.6742987170001,"120569",село Сосновка,Саратовская область,Аткарский муниципальный район,"45.110672082000065","51.674298717000056","43",./0.png
45.0781145340001,51.7552847490001,"120570",село Малая Осиновка,Саратовская область,Аткарский муниципальный район,"45.078114534000065","51.755284749000054","301",./1.png
45.1963139380001,51.769616833,"120571",село Большая Осиновка,Саратовская область,Аткарский муниципальный район,"45.196313938000060","51.769616833000043","353",./1.png
45.0664398260001,51.8734082510001,"120572",железнодорожный разъезд Красавка,Саратовская область,Аткарский муниципальный район,"45.066439826000078","51.873408251000058","39",./0.png
45.0535327260001,51.919799869,"120573",деревня Николаевка,Саратовская область,Аткарский муниципальный район,"45.053532726000071","51.919799869000030","81",./0.png
45.0875677120001,51.9483428570001,"120574",село Чемизовка,Саратовская область,Аткарский муниципальный район,"45.087567712000066","51.948342857000057","136",./0.png
45.791050307,51.996243829,"120575",село Сокур,Саратовская область,Татищевский муниципальный район,"45.791050307000035","51.996243829000036","776",./1.png
45.9326101550001,51.9802366060001,"120576",село Малая Каменка,Саратовская область,Новобурасский муниципальный район,"45.932610155000077","51.980236606000062","17",./0.png
45.9879028730001,51.9958855450001,"120577",деревня Михайловка,Саратовская область,Новобурасский муниципальный район,"45.987902873000053","51.995885545000078","23",./0.png
45.785099899,51.972166143,"120578",деревня Первомайская,Саратовская область,Татищевский муниципальный район,"45.785099899000045","51.972166143000038","3",./0.png
45.6062543520001,51.970137922,"120579",село Ягодная Поляна,Саратовская область,Татищевский муниципальный район,"45.606254352000065","51.970137922000049","954",./1.png
45.7633071610001,51.952589973,"120580",село Агаревка,Саратовская область,Татищевский муниципальный район,"45.763307161000057","51.952589973000045","7",./0.png
45.9335484260001,51.9484048960001,"120581",деревня Алёшкино,Саратовская область,Новобурасский муниципальный район,"45.933548426000073","51.948404896000056","13",./0.png
45.7847808590001,51.929398098,"120582",деревня Шлыковка,Саратовская область,Татищевский муниципальный район,"45.784780859000080","51.929398098000036","15",./0.png
45.707918363,51.924233407,"120583",деревня Федуловка,Саратовская область,Татищевский муниципальный район,"45.707918363000033","51.924233407000031","0",./0.png
45.9610376970001,51.9076787340001,"120584",село Гартовка,Саратовская область,Татищевский муниципальный район,"45.961037697000052","51.907678734000058","0",./0.png
45.759920784,51.8699625360001,"120585",село Корсаковка,Саратовская область,Татищевский муниципальный район,"45.759920784000030","51.869962536000060","270",./1.png
45.655425913,51.8674228470001,"120586",село Новоскатовка,Саратовская область,Татищевский муниципальный район,"45.655425913000045","51.867422847000057","100",./0.png
45.6042541840001,51.8585310180001,"120587",село Полчаниновка,Саратовская область,Татищевский муниципальный район,"45.604254184000069","51.858531018000065","346",./1.png
45.8107729440001,51.8439811440001,"120588",село Мизино-Лапшиновка,Саратовская область,Татищевский муниципальный район,"45.810772944000064","51.843981144000054","1029",./2.png
45.8458899520001,51.821292369,"120589",деревня Хлебновка,Саратовская область,Татищевский муниципальный район,"45.845889952000050","51.821292369000048","157",./0.png
45.786132825,51.8069849840001,"120590",село Вязовка,Саратовская область,Татищевский муниципальный район,"45.786132825000038","51.806984984000053","2207",./2.png
45.6183256850001,51.810974161,"120591",село Большая Ивановка,Саратовская область,Татищевский муниципальный район,"45.618325685000059","51.810974161000047","706",./1.png
45.506294971,51.788359417,"120592",деревня Македоновка,Саратовская область,Татищевский муниципальный район,"45.506294971000045","51.788359417000038","243",./1.png
45.8550654630001,51.7905545080001,"120593",село Неёловка,Саратовская область,Татищевский муниципальный район,"45.855065463000074","51.790554508000071","317",./1.png
45.902436423,51.778225896,"120594",деревня Ченыкаевка,Саратовская область,Татищевский муниципальный район,"45.902436423000040","51.778225896000038","12",./0.png
45.929224941,51.7819536740001,"120595",деревня Кривопавловка,Саратовская область,Татищевский муниципальный район,"45.929224941000030","51.781953674000079","13",./0.png
45.9783038050001,51.7594763920001,"120596",село Свинцовка,Саратовская область,Саратовский муниципальный район,"45.978303805000053","51.759476392000067","246",./1.png
45.8333525190001,51.7575604520001,"120597",село Новополье,Саратовская область,Татищевский муниципальный район,"45.833352519000073","51.757560452000064","65",./0.png
45.744947944,51.7616660200001,"120598",село Большая Каменка,Саратовская область,Татищевский муниципальный район,"45.744947944000046","51.761666020000064","536",./1.png
45.9902438440001,51.722188375,"120599",посёлок Готовицкий,Саратовская область,Саратовский муниципальный район,"45.990243844000076","51.722188375000030","5",./0.png
